FOS ID,FOS NAME,YEAR,TOTAL PUBLICATIONS,TOTAL CITATIONS,INFIELD CITATIONS,OUTFIELD CITATIONS,IMAPACT FACTOR,REVISED IMPACT FACTOR,FIRST HIGHEST RECEIVED FROM ID,FIRST HIGHEST RECEIVED FROM NAME,IN NUMBER,1-Revised I.F,SECOND HIGHEST RECEIVED FROM ID,SECOND HIGHEST RECEIVED FROM NAME,IN NUMBER,2-Revised I.F,THIRD HIGHEST RECEIVED FROM ID,THIRD HIGHEST RECEIVED FROM NAME,IN NUMBER,3-Revised I.F,FOURTH HIGHEST RECEIVED FROM ID,FOURTH HIGHEST RECEIVED FROM NAME,IN NUMBER,4-Revised I.F,FIFTH HIGHEST RECEIVED FROM ID,FIFTH HIGHEST RECEIVED FROM NAME,IN NUMBER,5-Revised I.F
21,software_engineering,1954,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1955,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1956,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1957,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1958,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1959,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1960,2,2,0,2,1.0,1.0,14,natural_language_and_speech,1,0.5,7,programming_languages,1,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1961,3,3,0,3,1.0,1.0,18,hardware_and_architecture,1,0.6666666666666666,15,artificial_intelligence,1,0.6666666666666666,1,scientific_computing,1,0.6666666666666666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1962,11,19,11,8,1.7272727272727273,0.7272727272727273,21,software_engineering,11,0.7272727272727273,8,algorithms_and_theory,3,1.4545454545454546,7,programming_languages,3,1.4545454545454546,14,natural_language_and_speech,1,1.6363636363636365,12,databases_,1,1.6363636363636365
21,software_engineering,1963,11,21,11,10,1.9090909090909092,0.9090909090909091,21,software_engineering,11,0.9090909090909091,7,programming_languages,5,1.4545454545454546,8,algorithms_and_theory,3,1.6363636363636365,13,human_computer_interaction,1,1.8181818181818181,1,scientific_computing,1,1.8181818181818181
