FOS ID,FOS NAME,YEAR,TOTAL PUBLICATIONS,TOTAL CITATIONS,INFIELD CITATIONS,OUTFIELD CITATIONS,IMAPACT FACTOR,REVISED IMPACT FACTOR,FIRST HIGHEST RECEIVED FROM ID,FIRST HIGHEST RECEIVED FROM NAME,IN NUMBER,1-Revised I.F,SECOND HIGHEST RECEIVED FROM ID,SECOND HIGHEST RECEIVED FROM NAME,IN NUMBER,2-Revised I.F,THIRD HIGHEST RECEIVED FROM ID,THIRD HIGHEST RECEIVED FROM NAME,IN NUMBER,3-Revised I.F,FOURTH HIGHEST RECEIVED FROM ID,FOURTH HIGHEST RECEIVED FROM NAME,IN NUMBER,4-Revised I.F,FIFTH HIGHEST RECEIVED FROM ID,FIFTH HIGHEST RECEIVED FROM NAME,IN NUMBER,5-Revised I.F
21,software_engineering,1951,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1952,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1953,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1954,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1955,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1956,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1957,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1958,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1959,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1960,2,2,0,2,1.0,1.0,14,natural_language_and_speech,1,0.5,7,programming_languages,1,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1961,3,3,0,3,1.0,1.0,18,hardware_and_architecture,1,0.6666666666666666,15,artificial_intelligence,1,0.6666666666666666,1,scientific_computing,1,0.6666666666666666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1962,7,12,9,3,1.7142857142857142,0.42857142857142855,21,software_engineering,9,0.42857142857142855,8,algorithms_and_theory,2,1.4285714285714286,7,programming_languages,1,1.5714285714285714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1963,8,12,8,4,1.5,0.5,21,software_engineering,8,0.5,7,programming_languages,3,1.125,8,algorithms_and_theory,1,1.375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,software_engineering,1964,18,30,6,24,1.6666666666666667,1.3333333333333333,7,programming_languages,8,1.2222222222222223,8,algorithms_and_theory,7,1.2777777777777777,21,software_engineering,6,1.3333333333333333,12,databases_,4,1.4444444444444444,2,information_retrieval,3,1.5
21,software_engineering,1965,20,52,22,30,2.6,1.5,21,software_engineering,22,1.5,7,programming_languages,14,1.9,14,natural_language_and_speech,5,2.35,8,algorithms_and_theory,3,2.45,24,operating_systems,2,2.5
21,software_engineering,1966,36,121,43,78,3.361111111111111,2.1666666666666665,21,software_engineering,43,2.1666666666666665,7,programming_languages,26,2.638888888888889,12,databases_,23,2.7222222222222223,24,operating_systems,11,3.0555555555555554,8,algorithms_and_theory,8,3.138888888888889
21,software_engineering,1967,18,44,13,31,2.4444444444444446,1.7222222222222223,24,operating_systems,18,1.4444444444444444,21,software_engineering,13,1.7222222222222223,7,programming_languages,6,2.111111111111111,8,algorithms_and_theory,5,2.1666666666666665,19,data_mining,1,2.388888888888889
21,software_engineering,1968,32,44,19,25,1.375,0.78125,21,software_engineering,19,0.78125,8,algorithms_and_theory,10,1.0625,7,programming_languages,6,1.1875,12,databases_,2,1.3125,9,networks_and_communications,2,1.3125
21,software_engineering,1969,75,133,30,103,1.7733333333333334,1.3733333333333333,21,software_engineering,30,1.3733333333333333,8,algorithms_and_theory,29,1.3866666666666667,24,operating_systems,22,1.48,7,programming_languages,10,1.64,9,networks_and_communications,9,1.6533333333333333
21,software_engineering,1970,56,103,27,76,1.8392857142857142,1.3571428571428572,21,software_engineering,27,1.3571428571428572,8,algorithms_and_theory,23,1.4285714285714286,12,databases_,16,1.5535714285714286,24,operating_systems,11,1.6428571428571428,7,programming_languages,8,1.6964285714285714
21,software_engineering,1971,49,84,47,37,1.7142857142857142,0.7551020408163265,21,software_engineering,47,0.7551020408163265,8,algorithms_and_theory,14,1.4285714285714286,15,artificial_intelligence,6,1.5918367346938775,1,scientific_computing,5,1.6122448979591837,18,hardware_and_architecture,3,1.653061224489796
21,software_engineering,1972,93,210,72,138,2.2580645161290325,1.4838709677419355,21,software_engineering,72,1.4838709677419355,8,algorithms_and_theory,48,1.7419354838709677,7,programming_languages,34,1.89247311827957,24,operating_systems,11,2.139784946236559,5,computer_education,9,2.161290322580645
21,software_engineering,1973,151,342,72,270,2.2649006622516556,1.7880794701986755,7,programming_languages,91,1.6622516556291391,21,software_engineering,72,1.7880794701986755,8,algorithms_and_theory,57,1.8874172185430464,18,hardware_and_architecture,27,2.0860927152317883,24,operating_systems,21,2.1258278145695364
21,software_engineering,1974,101,308,69,239,3.0495049504950495,2.366336633663366,7,programming_languages,79,2.267326732673267,21,software_engineering,69,2.366336633663366,12,databases_,54,2.514851485148515,18,hardware_and_architecture,24,2.8118811881188117,8,algorithms_and_theory,24,2.8118811881188117
